station_id,year,month,obs_mm_day,CHIRPS,ERA5_LAND,GPM_IMERG,MERRA2,PERSIANN_CDR,TERRACLIMATE
WA001,2004,6,0.438,0.4331300556659698,0.01243641320616,0.32316654920578,0.1877922415733337,0.310147613286972,0.2707551419734955
WA001,2004,7,0.8945,3.88344407081604,0.6533645391464233,1.284661889076233,1.294291853904724,2.638221740722656,1.0643517971038818
WA001,2004,8,4.3761,3.956041097640991,1.7033541202545166,6.021486759185791,4.647349834442139,6.389416694641113,4.906956672668457
WA001,2004,9,3.2107,2.99832820892334,1.420749545097351,2.552685499191284,3.7917001247406006,2.7623274326324463,3.474891424179077
WA001,2004,10,0.0081,0.3752195537090301,0.0776145234704017,0.1650286316871643,0.6368799209594727,0.2563905119895935,0.1290322542190551
WA001,2004,11,0.002,0.0308743268251419,0.0089840898290276,0.0600000023841857,0.1718367785215377,0.5705575346946716,0.0
WA001,2004,12,0.0,0.0314893722534179,0.0046083987690508,0.0990286096930503,0.3215807378292084,0.00029229687061160803,0.0
WA001,2005,1,0.0,0.0266238451004028,0.0084015121683478,0.1320572197437286,0.4329042434692383,0.0625402480363845,0.0
WA001,2005,2,0.1329,0.0102445436641573,0.1385321170091629,0.736771821975708,0.5730127096176147,0.0941670089960098,0.20100799202919
WA001,2005,3,0.0,0.0,0.0048908675089478,0.0307571552693843,0.0121725713834166,0.041212722659111,0.0
WA001,2005,4,0.0,0.0012255903566256,0.0005993914674036205,0.0022523843217641,0.1341317743062973,0.0047567384317517,0.0
WA001,2005,5,0.0,0.0273982882499694,0.0046498607844114,0.0600190795958042,0.1887683421373367,0.0430469922721385,0.0
WA001,2005,6,0.486,0.7550278902053833,0.0535195842385292,0.5864856839179993,0.2097340822219848,0.920113444328308,0.5207233428955078
WA001,2005,7,4.3168,4.306536674499512,1.4046592712402344,3.105703592300415,3.196730613708496,4.711098670959473,4.312008380889893
WA001,2005,8,10.8423,9.621611595153809,4.17859411239624,7.977932453155518,4.652977466583252,7.865478515625,8.257682800292969
WA001,2005,9,5.628,5.0945916175842285,2.7479560375213623,4.015171051025391,3.042579174041748,4.97963809967041,5.16859769821167
WA001,2005,10,1.6374,1.5921950340270996,0.1535228341817855,1.5307191610336304,1.6766058206558228,1.9687799215316768,1.2822014093399048
WA001,2005,11,0.0,0.0149962631985545,0.0085473759099841,0.0990476906299591,0.5728320479393005,0.069902092218399,0.0333333350718021
WA001,2005,12,0.0,0.0356208086013793,0.0012208834523335,0.0187571533024311,0.5356821417808533,0.0,0.0
WA001,2006,1,0.0,0.0222277231514453,0.019256679341197,0.0359999984502792,0.931118369102478,0.0102420123293995,0.0
WA001,2006,2,0.0436,0.0098734609782695,0.0206241495907306,0.1327762305736541,0.3478001356124878,0.0346112437546253,0.0290342085063457
WA001,2006,3,0.0,1.253675918633235e-07,0.003059817943722,0.0037476157303899,0.0400600619614124,0.0338114611804485,0.0
WA001,2006,4,0.0,0.0,0.0010584756964817,0.05100953951478,0.009270123206079,0.0056792898103594,0.0
WA001,2006,5,0.0,3.990554250776768e-05,0.0101145049557089,0.0734952315688133,0.239500418305397,0.033663272857666,0.0
WA001,2006,6,0.425,0.6632073521614075,0.0023781715426594,0.3358855545520782,0.2869529128074646,0.7286980152130127,0.4728085398674011
WA001,2006,7,1.8832,2.094485282897949,0.941007912158966,2.3863525390625,1.7194751501083374,2.7747623920440674,2.3666751384735107
WA001,2006,8,4.9174,5.362751007080078,3.977550506591797,6.416214466094971,3.547213792800904,6.112973690032959,5.4935503005981445
WA001,2006,9,7.7057,5.106888771057129,3.878619909286499,5.153962135314941,6.122219085693359,5.808902263641357,6.358211040496826
WA001,2006,10,1.1981,1.171194076538086,0.4907306730747223,1.91260027885437,1.969496726989746,1.2172824144363403,1.2257627248764038
WA001,2006,11,0.0,0.0009457708802074194,0.0013674963265657,0.0382523834705352,0.1542836427688598,0.0294256806373596,0.0
WA001,2006,12,0.0,0.0348925404250621,0.0065276944078505,0.0937666967511177,0.3276989161968231,0.0138588109984993,0.0
